,Date,Sector,High,Low,Open,Close,Volume,Adj Close,daily_returns,daily_cum_returns
0,2019-12-19,Basic Materials,128.26476069859095,126.13904884883335,127.02666582380023,127.22047469729469,3159800.0,126.75818120865594,4.035650113884616,1.5030866841983586
1,2019-12-19,Communication Services,186.59538514797504,184.2282686967116,184.7323063336886,186.20115320499127,6789346.153846154,186.04396119484534,3.7215923601685357,2.206091930959272
2,2019-12-19,Consumer Cyclical,224.9309096769853,221.64018100680727,223.56878888968265,223.20969583048964,3818112.121212121,222.83191438154742,2.9687810658355507,2.6423200469403816
3,2019-12-19,Consumer Defensive,95.65735345728257,94.3820578070248,94.70794198092293,95.239999294281,4433970.588235294,94.79483054665958,1.7513402506892497,1.124068254742313
4,2019-12-19,Energy,57.74680023193359,56.82479965209961,57.17840019226074,57.370400009155276,5466012.0,56.879103622436524,0.9559873949935644,0.6744671030210774
5,2019-12-19,Financial Services,115.38573511909036,113.93705874330857,114.45882303574506,114.9045584342059,3867020.588235294,114.35073880588307,2.451331167552432,1.3559603899999013
6,2019-12-19,Healthcare,178.3719289344654,175.39631575868842,176.96806894268906,177.10070262038917,3495033.3333333335,176.79806193970796,2.741062728372536,2.0964549203827256
7,2019-12-19,Industrial Goods,133.7899932861328,132.74000549316406,133.11000061035156,133.5500030517578,1574500.0,130.5367431640625,0.2121528480332897,1.5478925192650632
8,2019-12-19,Industrials,139.91058015132296,138.03913121983624,138.84681143276933,139.20811632405156,2349292.7536231885,138.6798399358556,2.6138719010241003,1.6444526009032847
9,2019-12-19,Real Estate,124.97344760237068,122.8644835373451,123.2455168099239,124.54586154016955,1979079.3103448276,123.55954183381179,1.7009002811208545,1.4651575169758795
10,2019-12-19,Technology,126.41153186367404,124.43306439922702,125.20822529638967,125.82725863302907,5646653.225806451,125.3553399732036,2.7033792844823954,1.4864519237359823
11,2019-12-19,Utilities,80.83035741533551,79.93285696847099,80.39714213779995,80.47749989373344,3479071.4285714286,79.89508172443935,0.3457807780049764,0.947388423594264
12,2019-12-20,Basic Materials,128.79904751550583,126.7685729435512,127.97285965510777,127.70047528403146,6594647.619047619,127.23856299264091,0.00520804097258596,1.5087830065655172
13,2019-12-20,Communication Services,187.92627044824454,185.32115272375253,187.41384333830612,186.35384423916156,12714673.076923076,186.19510712990393,0.006443251478709094,2.2078842053528542
14,2019-12-20,Consumer Cyclical,227.03818090034252,222.76060430931324,224.5054528351986,225.86500027685454,6169987.878787879,225.48511204575047,0.005549218533421442,2.6737814172565524
15,2019-12-20,Consumer Defensive,96.60147083506865,95.15044080509858,95.81852977416095,95.99999932681813,7400223.529411765,95.55110524682438,0.01011017943743876,1.1330360895642928
16,2019-12-20,Energy,58.327600631713864,57.23879943847656,57.92240005493164,57.89280014038086,10381016.0,57.396736755371094,0.00901581799822679,0.6806051484079316
17,2019-12-20,Financial Services,116.12279283299165,114.50080874386956,115.63514673008638,115.02544080509858,8509305.88235294,114.47179648455452,0.0012443302093393916,1.3573958806569624
18,2019-12-20,Healthcare,178.1751730688687,174.93103543643295,176.87689643070615,176.73327551216914,6686565.517241379,176.43031449153506,0.006841201131690871,2.0920942054590337
19,2019-12-20,Industrial Goods,138.3300018310547,133.25999450683594,134.22000122070312,135.00999450683594,2913000.0,131.9637908935547,0.010932153621288299,1.564814318074912
20,2019-12-20,Industrials,141.19913085992786,138.98884060071862,140.43550668246505,140.466666083405,4406707.2463768115,139.93447136533433,0.007937973675467435,1.6593299033167834
