,Date,Sector,High,Low,Open,Close,Volume,Adj Close,daily_returns,daily_cum_returns
24,2019-12-19,Consumer Cyclical,40.06001195767347,38.99331789998447,39.57611755062552,39.579588338908025,756701.1764705882,39.47056107100318,-0.0034670208183651694,3.521315760220004
25,2019-12-19,Consumer Defensive,60.77884619052593,59.43461535527156,59.977308144936195,60.269615118320175,348223.07692307694,60.12910012098459,0.006769524924239208,5.362065511174288
26,2019-12-19,Energy,14.838095173949288,14.382738175846281,14.49809524842671,14.640238032454537,3830895.238095238,14.628892089639391,0.01939875794363897,1.3025123069907243
27,2019-12-19,Financial Services,38.1466822792502,37.505529358807735,37.835294140086454,37.944235235102035,454127.0588235294,37.74105369343477,0.003027814163377416,3.3758217088759714
28,2019-12-19,Healthcare,38.566442707606726,37.658285645076205,38.18114290918623,38.250714344637736,621458.5714285715,38.23143530743463,0.003963680026512928,3.403088534122992
29,2019-12-19,Industrials,48.71015962387653,47.717340385660215,48.34393620998301,48.27723406730814,354478.72340425535,48.106773515965074,-0.005000662291511148,4.295127673521737
30,2019-12-19,Real Estate,25.52438597720966,25.116666597232484,25.327368481117382,25.354385842356766,903243.8596491228,25.076954258115666,-6.570447654481604e-05,2.2557283237234644
31,2019-12-19,Technology,42.64901244787522,41.738024693948255,42.14901230070326,42.43814833370256,502323.4567901235,42.390849084029966,0.006042850022682937,3.775636049633143
32,2019-12-19,Utilities,60.56000010172526,59.91999944051107,60.21166674296061,60.170000076293945,343100.0,59.94677416483561,-9.86467571390907e-05,5.353202962770834
33,2019-12-20,Basic Materials,42.13770292900704,41.16864839760033,41.66567585919354,41.664594966012075,1653697.2972972973,41.517292866835724,-0.005487264508151959,3.7068145742379115
34,2019-12-20,Communication Services,25.90812484920025,25.003124862909317,25.52687467634678,25.369374990463257,1921325.0,25.27186244726181,0.00638668854112763,2.2570618778526157
35,2019-12-20,Consumer Cyclical,40.209141163265,39.166352858262904,39.70376463637633,39.671176541552825,1709321.1764705882,39.56412358143751,-0.0016199067678342482,3.529464176991341
36,2019-12-20,Consumer Defensive,61.560768604278564,59.91692374302791,60.44923114776611,61.051153916579025,1009811.5384615385,60.90982437133789,0.00876686672164443,5.431597434143456
37,2019-12-20,Energy,14.830476091021584,14.29023821297146,14.698809578305198,14.496428620247613,10138869.047619049,14.48512635912214,-0.01683898886904409,1.2897178750391822
38,2019-12-20,Financial Services,38.329764826157515,37.57009415346033,38.07470583635218,37.87082347869873,1214896.4705882352,37.66854161655202,-0.0016045235430561773,3.3692904136892983
39,2019-12-20,Healthcare,38.764714549268994,37.83252853836332,38.344857290812904,38.32742841584342,1522967.142857143,38.308099671772545,0.0005849652132305308,3.4099136295649703
40,2019-12-20,Industrials,48.97680845412802,47.89553193335838,48.461914760001164,48.45446817671999,1073717.0212765958,48.28373398425731,0.002258171287556102,4.310895833043171
41,2019-12-20,Real Estate,25.63896490189067,25.153666582023888,25.388070200618944,25.36719304427766,3145066.6666666665,25.102294785934582,0.001910151675891796,2.2568677545225464
42,2019-12-20,Technology,42.985370282773616,41.99012338379283,42.51518507945685,42.43827146954007,1165487.6543209876,42.390797132327236,-0.0038963132658982598,3.775647004779052
43,2019-12-20,Utilities,60.614999771118164,59.74666849772135,60.166666666666664,60.18666648864746,1114033.3333333333,59.963212966918945,-0.0024245083000327128,5.354685739700808
44,2019-12-23,Basic Materials,42.045135272515786,41.10459479770145,41.682161936888825,41.7321619020926,567600.0,41.58443641018223,0.0014538195149111411,3.7128258676059187
45,2019-12-23,Communication Services,25.80062484741211,25.05375002324581,25.535000398755074,25.37374997138977,1114443.75,25.277537763118744,0.02082773330071294,2.257451111039057
46,2019-12-23,Consumer Cyclical,40.10723560136907,38.92845899497762,39.75529417009915,39.37694124754737,712650.5882352941,39.27094069508945,-0.0034746153544840314,3.5032866591980136
47,2019-12-23,Consumer Defensive,61.651153821211594,60.213846518443184,61.18384654705341,61.0434607725877,301611.53846153844,60.90319457420936,-0.00023968464878793434,5.430912990713921
48,2019-12-23,Energy,14.917452471596855,14.38107135466167,14.527142794359298,14.806904670738039,3275669.0476190476,14.795232208002181,0.03332851059929201,1.3173403000225177
49,2019-12-23,Financial Services,38.02982372396133,37.20770584555233,37.94705892450669,37.486117576150335,313477.64705882355,37.285755662357104,-0.010044218356173135,3.3350639092068937
50,2019-12-23,Healthcare,38.92542867319924,37.692000043392184,38.392714279038564,38.52314305816378,690212.8571428572,38.50379710708346,0.004619350978248552,3.4273259646455494
51,2019-12-23,Industrials,48.955053258449475,47.88569136629713,48.52542560151283,48.477553380296584,264036.170212766,48.30646232087562,-2.1926963322571367e-05,4.312949676819565
52,2019-12-23,Real Estate,25.55745608137365,25.016245565916364,25.392280706188135,25.21052629069278,848536.8421052631,24.946876019762275,-0.008255492128057344,2.242929430966042
53,2019-12-23,Technology,43.027098691021955,42.04875290835345,42.56172843626988,42.64925936122,373304.93827160494,42.60144711129459,0.005649978552694583,3.7944181699014994
54,2019-12-23,Utilities,60.275001525878906,59.02166620890299,60.20666631062826,59.33999888102213,314033.3333333333,59.12066650390625,-0.01201018587438916,5.279359438556134
55,2019-12-24,Basic Materials,42.07586494652001,41.41435139243667,41.77432426246437,41.84540555928204,303743.24324324325,41.69795129750226,0.004794410952807709,3.7229009262798898
56,2019-12-24,Communication Services,25.593124821782112,25.1706253439188,25.398750111460686,25.414374992251396,350125.0,25.31839905679226,0.0030857323751163485,2.2610654368120895
57,2019-12-24,Consumer Cyclical,39.74989428099464,39.041117554552415,39.405646973497724,39.48000017474679,360074.1176470588,39.37364454409656,0.0006130361241586887,3.5124556030857375
58,2019-12-24,Consumer Defensive,61.61730736952562,60.64884574596699,61.09269197170551,61.21846151351929,135923.07692307694,61.07709638889019,0.004465010290648783,5.446482451967938
59,2019-12-24,Energy,15.031904683226632,14.68369048833847,14.843571432999202,14.84238097497395,1670695.238095238,14.830736566157569,0.001992559000111577,1.3204965549120484
60,2019-12-24,Financial Services,37.73401154910817,37.25805887334487,37.519176528033086,37.56282336291145,132542.35294117648,37.362451345780315,0.001870719158636232,3.3418882675986277
61,2019-12-24,Healthcare,38.94999999489103,38.142671826907566,38.563571403707776,38.73157129628318,274668.5714285714,38.712142430033005,0.005909239116007284,3.4458694025782575
62,2019-12-24,Industrials,48.82648940542911,48.14867027769697,48.56191487515226,48.57340423097002,118865.9574468085,48.40195093256362,0.0014457224605250356,4.321477332747081
63,2019-12-24,Real Estate,25.420982316920632,25.100105256365058,25.229649301160848,25.291754203930235,332650.8771929825,25.03664093686823,0.0035435624090306857,2.2501561137855717
64,2019-12-24,Technology,42.85882742022291,42.23395076210116,42.68950656019611,42.614938341541055,153350.61728395062,42.567141939092565,-0.0011079076771268448,3.7913646983376346
65,2019-12-24,Utilities,59.63500086466471,59.03666623433431,59.39999961853027,59.359999338785805,97666.66666666667,59.140724182128906,-0.00020326517216488296,5.281138838749279
66,2019-12-26,Basic Materials,42.17932436272905,41.51229703748548,41.88729755942886,41.84405436386933,410245.9459459459,41.6966662922421,-0.0020037864419567143,3.7227807131624315
67,2019-12-26,Communication Services,25.663750052452087,25.18124993145466,25.456875130534172,25.424999862909317,452712.5,25.32869443297386,0.0010148228422941288,2.2620107100215443
68,2019-12-26,Consumer Cyclical,39.81745890308829,39.001529414513534,39.53011757205515,39.449764637386096,557448.2352941176,39.35670053958893,-0.00031653517025625956,3.509765608603853
69,2019-12-26,Consumer Defensive,62.09884595870972,60.92423083231999,61.35269311758188,61.61846171892606,248503.84615384616,61.476610953991226,0.004150033783316153,5.482069659579329
70,2019-12-26,Energy,15.111071336837043,14.750952363014221,14.912857118107024,14.902381181716919,2004495.238095238,14.890660524368286,0.005097873870924305,1.3258346517060666
71,2019-12-26,Financial Services,37.789411696265724,37.313352702645695,37.59023530623492,37.53811766680549,193104.70588235295,37.3416420768289,-0.0004455716327027191,3.339690251886079
72,2019-12-26,Healthcare,38.95942873103278,38.06684285742896,38.66342852967126,38.44571449416024,859308.5714285715,38.42641314779009,-0.010056920675903955,3.4204373022273793
73,2019-12-26,Industrials,48.84409553700305,48.07218081900414,48.601702220896456,48.464468025146644,177543.6170212766,48.293712580457644,-0.001837470308152379,4.3117854992914175
74,2019-12-26,Real Estate,25.540263215700787,25.166491244968615,25.32578935121235,25.346315913033067,484957.8947368421,25.09906769007967,0.002493342630174695,2.2550103584665218
75,2019-12-26,Technology,42.95086407955782,42.27995050689321,42.65530867635468,42.65308646802549,267922.22222222225,42.61118569197478,0.002093378649072073,3.7947586598377474
76,2019-12-26,Utilities,59.70666694641113,59.17000039418539,59.42166646321615,59.4966672261556,182383.33333333334,59.276777267456055,0.0019599774409673567,5.29329790370949
77,2019-12-27,Basic Materials,42.0895947958972,41.374324450621735,41.90216216525516,41.54027031563424,483221.6216216216,41.40795094258076,-0.010834116506159064,3.695753662057352
78,2019-12-27,Communication Services,25.59437522292137,25.096875190734863,25.481875136494637,25.270624861121178,501475.0,25.174718245863914,-0.008350285389739268,2.248276278977799
79,2019-12-27,Consumer Cyclical,39.89890601634979,39.03428239121157,39.562117636905,39.38482381736531,1084510.5882352942,39.2918355142369,0.0002821831849617752,3.5039879554594395
80,2019-12-27,Consumer Defensive,62.123845650599556,61.09499938671406,61.777307547055756,61.54653827960674,265576.92307692306,61.40427376673772,-0.003271817240312246,5.475670776947309
81,2019-12-27,Energy,15.042857136045184,14.549404851027898,14.974047589869727,14.633809575012751,2666454.761904762,14.622380696591877,-0.025918075113488353,1.301940380160414
82,2019-12-27,Financial Services,37.7099411908318,37.128705613753375,37.56176482368918,37.3763528992148,221148.23529411765,37.1860063272364,-0.0049784901969540255,3.3252983683554107
83,2019-12-27,Healthcare,38.71967134986605,37.740071260929106,38.54742854833603,38.17657171487808,680312.8571428572,38.15726398570197,-0.011536537984750855,3.396492214615035
84,2019-12-27,Industrials,48.83963851725802,48.03827645677201,48.61106368835936,48.352553210359936,229298.93617021278,48.182272545834806,-0.004426668587439,4.301828665032907
85,2019-12-27,Real Estate,25.579859798414667,25.179894593724033,25.407017525873687,25.384386012428685,677354.3859649122,25.136905912767375,0.001856352666707677,2.258397378054675
86,2019-12-27,Technology,42.88086423756164,42.09092557577439,42.760370425236076,42.38111138638155,279693.8271604938,42.34131759478722,-0.007307916917711386,3.7705615880243837
87,2019-12-27,Utilities,59.87333297729492,59.383334477742515,59.55500030517578,59.78666687011719,228750.0,59.5655632019043,0.00484715628935269,5.319098584302631
88,2019-12-30,Basic Materials,41.951621687090075,41.22183777834918,41.611892023602046,41.56729728466755,678805.4054054054,41.43473763723631,0.0005134910225363042,3.698158196717822
89,2019-12-30,Communication Services,25.523125007748604,24.99499997496605,25.270625039935112,25.275000348687172,633500.0,25.189493849873543,-0.0015005811629610205,2.2486655572389282
90,2019-12-30,Consumer Cyclical,39.84737664811752,38.89305884557612,39.45352933967815,39.4227060360067,750720.0,39.329503975195045,0.002564257798214302,3.5073582596776607
91,2019-12-30,Consumer Defensive,61.88346176881056,60.59076822721041,61.568846005659836,61.21038403877845,297526.92307692306,61.09890006138728,-0.004324741384039659,5.445763815410525
92,2019-12-30,Energy,14.965547507717496,14.532857097330547,14.672619118576957,14.684523843583607,3291278.5714285714,14.676033968017215,0.00998268462050982,1.3064523258546805
93,2019-12-30,Financial Services,37.71637661877801,37.19269396277035,37.480823763679055,37.47041161481072,228147.0588235294,37.28215625987333,0.001997014102618894,3.333666581657121
94,2019-12-30,Healthcare,38.48427162681307,37.545042887755805,38.226285891873495,37.9642859680312,635960.0,37.945710183892935,-0.008900508578270901,3.3776055819486928
95,2019-12-30,Industrials,48.73805336242027,47.882340365267815,48.38776608984521,48.29287217525726,245776.59574468085,48.12579199608336,-0.0009094088248236366,4.296518964292875
96,2019-12-30,Real Estate,25.455175510624,25.09715780040674,25.29543867864107,25.29701778763219,762289.4736842106,25.13352662220336,-0.004771282748830689,2.2506244041600496
97,2019-12-30,Technology,42.70598779489965,41.77727144147143,42.403456935176145,42.34469144726977,371187.65432098764,42.30480306531176,-0.0004050638768847278,3.7673213798523713
98,2019-12-30,Utilities,60.20000012715658,59.576667149861656,59.710000356038414,60.04499944051107,318450.0,59.822924296061196,0.004848706313087536,5.3420819095387815
99,2019-12-31,Basic Materials,42.101351138707756,41.26172965926093,41.464053791922495,41.64837853328602,677748.6486486486,41.51586122126193,0.006818785419870145,3.705371831083438
100,2019-12-31,Communication Services,25.56999970972538,25.011250138282776,25.205625012516975,25.255625009536743,763506.25,25.170312702655792,0.0051279645944690075,2.246941772581902
101,2019-12-31,Consumer Cyclical,40.00052936638103,39.183647145944484,39.3475293005214,39.55941186091479,824788.2352941176,39.46744684191311,0.0068748754844746044,3.5195206998637674
102,2019-12-31,Consumer Defensive,61.78269166212816,60.565000570737396,61.12692319429838,61.0096147610591,327400.0,60.90482161595271,0.0030310440622408705,5.427901779662514
103,2019-12-31,Energy,14.942261900220599,14.457142994517373,14.559523775464012,14.784285678749992,3176047.619047619,14.775684626329513,0.012652831335534095,1.315327934146304
104,2019-12-31,Financial Services,37.80347047693589,37.283235415290385,37.41623545253978,37.46200005587409,282672.9411764706,37.2760734502007,0.0006458567690219613,3.332918222305886
105,2019-12-31,Healthcare,38.54985739844186,37.686285628591264,37.887142898355215,38.2010000876018,617224.2857142857,38.18231027126312,0.010540550711696841,3.398665557428306
106,2019-12-31,Industrials,48.80335127800069,47.98191491847343,48.17723431485764,48.28670211294864,313624.4680851064,48.12592894726611,0.0025567809867191506,4.295970026353885
107,2019-12-31,Real Estate,25.731842258520295,25.221403389646294,25.28614033732498,25.581929913738318,880140.350877193,25.431046138729965,0.010077153153876701,2.2759724586002497
108,2019-12-31,Technology,42.818296114603676,42.035926041779696,42.20975314246284,42.38592578746654,378977.77777777775,42.34685740058805,0.002308517321938524,3.7709899155317688
109,2019-12-31,Utilities,60.50833384195963,59.853333155314125,60.00833257039388,60.14833386739095,349666.6666666667,59.925689697265625,0.002861159897936764,5.351275364074734
110,2020-01-02,Basic Materials,42.26840517327592,41.1582703010456,41.930270124126125,41.7167566209226,1027372.972972973,41.58949395128199,-0.005671760269414625,3.7114552909614615
111,2020-01-02,Communication Services,25.551875233650208,24.868749916553497,25.3812498152256,25.230624809861183,661656.25,25.14575369656086,-0.0026061272287260795,2.244717555483625
112,2020-01-02,Consumer Cyclical,40.08447040529812,38.953647205408885,39.772352926871356,39.641411754664254,913504.7058823529,39.55053183751948,-0.0036150077333439675,3.5268160642249113
113,2020-01-02,Consumer Defensive,61.41423119031466,59.53461503982544,61.30192283483652,60.20269148166363,332384.6153846154,60.098841410416824,-0.014578292264451766,5.3561114508522865
114,2020-01-02,Energy,15.123642847651528,14.552261951423827,14.95452364285787,14.800476315475645,2990283.3333333335,14.791812138898033,-0.00747164225262149,1.3167683822829008
115,2020-01-02,Financial Services,37.838294332167685,37.09116481332218,37.644235134124756,37.562823542426614,281892.9411764706,37.37885356790879,-0.0003331777819782059,3.34188828356973
116,2020-01-02,Healthcare,38.545142606326515,37.247071272986275,38.403428544316974,38.01014277424131,629401.4285714285,37.99173896483013,-0.008282000280376888,3.38168536906114
117,2020-01-02,Industrials,48.927127721461844,47.77851056291702,48.6141490327551,48.56255320792503,279494.6808510638,48.402130700172265,0.004964590473975756,4.320511939218082
118,2020-01-02,Real Estate,25.729175356396457,24.880929762857,25.672806938489277,25.095263054496364,884538.5964912281,24.966316126940544,-0.01737391954810646,2.2326746944408167
119,2020-01-02,Technology,43.08925908288838,42.07754322334572,42.72234573481995,42.763148195949604,401203.7037037037,42.72385037975547,0.009663091565933923,3.8045506287136663
120,2020-01-02,Utilities,60.28666750590006,59.18333371480306,60.20666758219401,59.63000043233236,331583.3333333333,59.40928967793783,-0.009995959696896409,5.305160288842216
121,2020-01-03,Basic Materials,41.68864877159531,40.75297322788754,41.20216222711512,41.25027014113761,678659.4594594594,41.1248279197796,-0.012639762273826653,3.669952934263585
122,2020-01-03,Communication Services,25.42437446117401,24.833124682307243,24.988749891519547,25.265625342726707,702875.0,25.180089876055717,1.8080137824609543e-05,2.247831481958557
123,2020-01-03,Consumer Cyclical,39.828094150038325,38.80427049047807,39.1554118198507,39.50305872664732,961127.0588235294,39.41207143699422,-0.007278548548599444,3.514507075716526
124,2020-01-03,Consumer Defensive,60.76230731377235,59.18423106120183,59.70576847516573,60.406923660865196,350084.6153846154,60.30317038756151,0.002262737845890714,5.3742815739270515
125,2020-01-03,Energy,15.29035724060876,14.697166598978496,15.02190468708674,14.979047528335027,4507083.333333333,14.970198673861367,0.0220920606399641,1.3326555011882082
126,2020-01-03,Financial Services,37.67241166058709,36.88848243601182,37.130823651482075,37.50794118993423,310342.35294117645,37.32417237898883,-0.002761915162935836,3.337005511896245
127,2020-01-03,Healthcare,38.288971316814425,37.23828579357692,37.548285847050806,38.034714106151036,792425.7142857143,38.01614738873073,-1.0708678391573617e-05,3.38387143066346
128,2020-01-03,Industrials,48.73196818219854,47.643510722099464,47.99978724439094,48.54755300917524,303645.74468085106,48.39062518769122,-0.0010888896194322473,4.319177401935587
129,2020-01-03,Real Estate,25.48771932668853,24.887368432262488,24.942806950786657,25.3866668584054,834277.1929824562,25.25622730924372,0.008557733652865624,2.258600300298729
130,2020-01-03,Technology,42.88851822158437,41.99077796936035,42.19012352272316,42.61703704315939,393869.13580246916,42.577901398694074,-0.005720148452518015,3.791551415567268
131,2020-01-03,Utilities,60.2533327738444,59.454999923706055,59.47500038146973,59.913333892822266,345316.6666666667,59.69145139058431,0.004401367851640174,5.330367892601956
132,2020-01-06,Basic Materials,41.432703243719565,40.5402707924714,40.91918891185039,41.04378385157199,827954.0540540541,40.919108655001665,-0.005105636294997409,3.6515822675580396
133,2020-01-06,Communication Services,25.518749937415123,24.89812460541725,25.088125109672546,25.37375010550022,752875.0,25.287964180111885,0.003177341134316787,2.257451122970593
134,2020-01-06,Consumer Cyclical,39.94370591920965,38.843082275110135,39.21247035896077,39.52147047239191,752428.2352941176,39.43040817625382,0.00605419996250912,3.5161451314211107
135,2020-01-06,Consumer Defensive,60.76346191993127,59.31192335715661,59.956537576822136,60.14384647516104,456842.3076923077,60.04029626112718,-0.00040753722679081315,5.350876129882457
136,2020-01-06,Energy,15.327618956565857,14.770571512835366,15.005000080381121,15.175238274392628,3452150.0,15.166163529668536,0.030383305279065933,1.3501101942533917
137,2020-01-06,Financial Services,38.055360261784045,37.310058244439055,37.660697720771616,37.8717443111331,264823.25581395347,37.687405891196676,0.06813994659877247,3.3693723382847702
138,2020-01-06,Healthcare,38.51007141556059,37.31800009523119,37.759571502889905,38.21371453319277,697547.1428571428,38.195135935715264,0.006611434231346239,3.3997967358847005
139,2020-01-06,Industrials,48.7211699866234,47.66558504358251,48.21787240150127,48.370106491636726,277346.8085106383,48.213339143611016,-0.003070169520080946,4.303390344893604
140,2020-01-06,Real Estate,25.69982458415784,25.16894759211624,25.28122809895298,25.49929826719719,761152.6315789474,25.36815759591889,0.00240338475167048,2.268620888473579
141,2020-01-06,Technology,42.77999998022009,41.734271355617196,42.25444454616971,42.3901234673865,417833.3333333333,42.35116398776019,-0.006372961629434322,3.7713633746069855
142,2020-01-06,Utilities,60.18333371480306,59.31499989827474,59.78999900817871,59.44499969482422,354966.6666666667,59.224866231282554,-0.006991492161367259,5.288701148159358
143,2020-01-07,Basic Materials,41.30824309426385,40.47540549329809,40.83081088194976,40.80648697389139,800905.4054054054,40.682873551909985,-0.0031157102322899558,3.630470445270431
144,2020-01-07,Communication Services,25.581250190734863,25.084999784827232,25.291249826550484,25.36749978363514,623900.0,25.281418099999428,-0.0025364958311907757,2.256895044501522
145,2020-01-07,Consumer Cyclical,39.955588339356815,38.95529419534347,39.444941120989185,39.41717631536372,807097.6470588235,39.32629205058603,-0.0027324212374727577,3.506866291638908
146,2020-01-07,Consumer Defensive,60.43076863655677,59.096923057849594,60.01653817983774,59.69423114336454,365976.92307692306,59.59124341377845,-0.01024371556411911,5.3108747650290695
147,2020-01-07,Energy,15.243095168045588,14.646428539639427,15.11166681845983,14.90547605923244,3331695.238095238,14.896581547600883,-0.017173952931667825,1.3261099966863634
148,2020-01-07,Financial Services,37.936802348425225,37.26476759134337,37.73232543191244,37.488488308219026,232538.37209302327,37.30589995273324,-0.011140564973457029,3.3352748284343807
149,2020-01-07,Healthcare,38.458371341228485,37.44899993283408,38.11342860460282,37.841428422927855,560451.4285714285,37.82302423204695,-0.00988264093485189,3.3666751951510863
150,2020-01-07,Industrials,48.61234044521413,47.70021265364708,48.226276450968804,48.145744772667584,224782.97872340426,47.98981681275875,-0.006883887712301714,4.28342933746141
151,2020-01-07,Real Estate,25.525175558893306,25.059912275849726,25.41754377097414,25.223859644772713,772047.3684210526,25.093804760983115,-0.010179442618656795,2.244115672456384
152,2020-01-07,Technology,42.942530667340314,41.996481677632275,42.41296291940006,42.55135794627814,380106.1728395062,42.51233191549042,0.006044447975274944,3.785708079426815
153,2020-01-07,Utilities,59.42333221435547,58.66666634877523,59.335000356038414,58.909999211629234,316916.6666666667,58.691900889078774,-0.009923863161015975,5.241103239432554
154,2020-01-08,Basic Materials,41.186243244119595,40.20732425998997,40.73945958549912,40.71513506528493,952986.4864864865,40.602513732136906,-0.007864845380195667,3.622343051100801
155,2020-01-08,Communication Services,25.746875077486038,25.1512501090765,25.363124564290047,25.44249990582466,1036650.0,25.356176108121872,-0.0008773596976240014,2.2635676533731197
156,2020-01-08,Consumer Cyclical,40.11472947457258,39.11494093642515,39.44835262719322,39.51717650750104,808003.5294117647,39.4285727557014,0.0013548366328419374,3.5157631060671672
157,2020-01-08,Consumer Defensive,60.34000084950374,58.962307929992676,59.61153797002939,59.589615895197944,362173.07692307694,59.48654996431791,0.0008473222319953127,5.301567358419025
158,2020-01-08,Energy,14.949762015115647,14.16571429229918,14.862380907649086,14.310714310123807,3791661.904761905,14.30212623448599,-0.05170046962034564,1.2731952492468752
159,2020-01-08,Financial Services,37.98395338169364,37.325209434642346,37.452441786610805,37.710581358089,334346.511627907,37.54337405603985,0.005662165748020964,3.35503399697464
160,2020-01-08,Healthcare,38.53689989873341,37.584214091300964,37.875143027305604,38.14764300073896,557005.7142857143,38.12913553374154,0.007435184734382521,3.3939184855466893
161,2020-01-08,Industrials,49.01867013281964,47.9399467808135,48.2434043047276,48.43276586431138,270477.6595744681,48.2762253309818,0.002381533136138496,4.308965022291345
162,2020-01-08,Real Estate,25.495175625148573,25.08571936373125,25.223684235623008,25.339736917562654,1679315.7894736843,25.208356367914302,0.004382782870912215,2.254425038572893
163,2020-01-08,Technology,43.24092600080702,42.32740773095025,42.58086413512995,42.86864187099315,441561.72839506174,42.82924104031221,0.00846531564243809,3.8139361871826805
164,2020-01-08,Utilities,58.98333231608073,58.18499946594238,58.59833304087321,58.54333209991455,427133.3333333333,58.32686074574789,-0.007240289676134122,5.208481609612165
165,2020-01-09,Basic Materials,41.18337878021034,40.202702432065394,40.90540550206158,40.55243225355406,908432.4324324324,40.44040812672795,-0.010619920977903034,3.6078677116840727
166,2020-01-09,Communication Services,25.8106247484684,25.214999839663506,25.512500122189522,25.455625146627426,783850.0,25.369319826364517,-0.004663493502750471,2.2647353794469667
167,2020-01-09,Consumer Cyclical,39.90980005264282,38.8795884104336,39.666000112365275,39.22458821324741,1024528.2352941176,39.15333546890932,-0.011257179027534274,3.489732118503855
168,2020-01-09,Consumer Defensive,60.34038455669697,59.050769072312576,59.7596153479356,59.52769242800199,321096.1538461539,59.42431592941284,-0.0030689061510305762,5.296058153040296
169,2020-01-09,Energy,14.523095261482965,13.95921430133638,14.30190475497927,14.30976193575632,4057747.619047619,14.301261830897559,-0.01204166315819849,1.2731105184295368
170,2020-01-09,Financial Services,38.14423237844955,37.53645347439966,37.90837190317553,37.74720933271009,307546.511627907,37.57984863880069,8.346383081407454e-05,3.358292713644297
