,Date,Sector,High,Low,Open,Close,Volume,Adj Close,daily_returns,daily_cum_returns
0,2019-12-19,Basic Materials,78.38190532865978,77.25190471467518,77.66619010198684,77.93571467626663,1368604.761904762,77.52057842981247,3.559245976594368,1.3103546083461242
1,2019-12-19,Communication Services,160.49650494257608,158.00625117619833,158.6658352216085,159.64332898457846,1017375.0,159.2734840710958,13.561751044353883,2.692249568659571
2,2019-12-19,Consumer Cyclical,67.3777418598052,66.01895210819859,66.56419340256721,66.82016115803873,1364872.5806451612,66.56409969637471,3.43306768917898,1.1251538179185203
3,2019-12-19,Consumer Defensive,114.40714381989979,111.78047779628209,112.68666603451683,113.33476384480794,651976.1904761905,113.11398669651577,2.8380869297784637,1.9120011323235997
4,2019-12-19,Energy,20.531235498540543,20.034117568941678,20.14588258897557,20.288235212073605,10197094.11764706,20.13794051549014,-0.3368337095308209,0.34039791358064125
5,2019-12-19,Financial Services,73.40578163415194,72.22246889770031,72.91484410315752,72.99484319984913,900678.125,72.40610837936401,2.9512853701871227,1.2239031197788552
6,2019-12-19,Healthcare,102.82499965031941,101.01124906539917,101.92111092143588,101.97110965516832,635575.0,101.92595640818278,2.9620041814916025,1.7228863534664365
7,2019-12-19,Industrials,77.87174618433393,76.55809578062996,77.29777837178064,77.3009521242172,677768.253968254,76.9650400555323,2.035956950944607,1.3009641692705165
8,2019-12-19,Real Estate,54.01249938540988,53.25611154238383,53.45833373069763,53.81750022040473,1058425.0,53.301552189721,1.312461587051466,0.900972825003357
9,2019-12-19,Technology,96.52919918060303,94.65901996612548,95.25939971923827,96.16800006866455,874978.0,96.09636497497559,8.166446434119493,1.6243469442669265
10,2019-12-19,Utilities,69.40999984741211,68.65166664123535,68.99416605631511,68.9216661453247,511108.3333333333,68.42125288645427,2.0221211602256814,1.1565458597520142
11,2019-12-20,Basic Materials,78.70285751706078,77.05095154898507,78.19761866614932,77.99904805137997,3866219.0476190476,77.58305894760858,-0.0047745058097055145,1.3114107361006417
12,2019-12-20,Communication Services,164.21499999364218,159.66999864578247,160.14083194732666,163.30749861399332,1934300.0,162.93391688664755,0.0039916199954861216,2.75412301059657
13,2019-12-20,Consumer Cyclical,67.84080648422241,66.45580648606823,67.09758061747397,67.19387132890763,2957204.8387096776,66.94511190537483,0.0039294014166402986,1.131594186579488
14,2019-12-20,Consumer Defensive,115.59071277436756,113.04476165771484,113.53428640819732,114.8438097635905,1793176.1904761905,114.6204536982945,0.01040012792918726,1.9374654157188713
